|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
195|196|rt @scavino45: .@potus @realdonaldtrump and @flotus arrive at the great hall of the people in tiananmen square for a welcome ceremony. #pot…|11-09-2017 03:21:19||2potus|6
196|197|rt @scavino45: statement from the press secretary on the use of chemical weapons in syria |11-09-2017 03:14:24||2potus|3
197|198|rt @presssec: welcome ceremony in beijing, china at the great hall. #potusinasia |11-09-2017 03:14:13||2potus|3
198|199|rt @presssec: forbidden city. #potusinasia |11-09-2017 03:13:46||2potus|3
199|200|rt @scavino45: #potusinasia #usa🇺🇸#china🇨🇳 |11-08-2017 21:30:06||2potus|6
200|201|rt @scavino45: president @realdonaldtrump and @flotus melania | forbidden city, beijing, china. #potusinasia🇺🇸🇨🇳 https://t.co/c9tvwkluge||2potus|0
201|202|rt @realdonaldtrump: looking forward to a full day of meetings with president xi and our delegations tomorrow. thank you for the beautiful…|11-08-2017 15:56:06||2potus|0
202|203|rt @realdonaldtrump: noko has interpreted america's past restraint as weakness. this would be a fatal miscalculation. do not underestimate…|11-08-2017 15:16:24||2potus|3
203|204|rt @realdonaldtrump: on behalf of @flotus melania and i, thank you for an unforgettable afternoon and evening at the forbidden city in beij…|11-08-2017 14:29:06||2potus|3
204|205|rt @scavino45: after national assembly speech, @potus @realdonaldtrump and @flotus melania visit seoul national cemetery for a wreath-layin…|11-08-2017 14:15:51||2potus|6
205|206|rt @flotus: thank you usa troops and families for your sacrifice and your service! #flotusinasia |11-08-2017 14:15:26||2potus|3
206|207|rt @realdonaldtrump: leaving south korea now heading to china. looking very much forward to meeting and being with president xi!|11-08-2017 11:09:59||2potus|0
207|208|rt @presssec: .@potus and @flotus lay a wreath at seoul national cemetery honoring the lives lost defending freedom. #potusinasia |11-08-2017 03:45:13||2potus|8
208|209|rt @presssec: .@potus concludes his speech to south korean national assembly to standing ovation. #potusinasia |11-08-2017 03:45:11||2potus|8
209|210|"rt @presssec: .@potus to kim jong un: ""the weapons you are acquiring are not making you safer, they are putting your regime in grave danger…"|11-08-2017 03:45:04||2potus|8
210|211|"rt @presssec: ""do not underestimate us. do not try us. we will defend our common security, our shared prosperity, and our sacred liberty.""…"|11-08-2017 03:45:02||2potus|3
211|212|rt @presssec: view of seoul, with both flags flying,  on the front steps at the national assembly just before @potus speaks. #potusinasia h…|11-08-2017 03:44:57||2potus|8
212|213|rt @presssec: a record-setting response! over 900k+ lbs. collected on nat'l rx drug take back day. |11-08-2017 03:44:54||2potus|3
213|214|rt @realdonaldtrump: together, we dream of a korea that is free, a peninsula that is safe, and families that are reunited once again! |11-08-2017 03:44:35||2potus|2
214|215|rt @realdonaldtrump: anyone who doubts the strength or determination of the u.s. should look to our past....and you will doubt it no longer…|11-08-2017 03:17:01|...|2potus|3
215|216|rt @realdonaldtrump: the north korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance, agreement…|11-08-2017 03:16:59||2potus|1
216|217|rt @realdonaldtrump: the u.s., under my administration, is completely rebuilding its military, and they're spending hundreds of billions of…|11-08-2017 03:16:56||2potus|3
217|218|rt @realdonaldtrump: join me live in south korea🇺🇸🇰🇷#nationalassembly #potusinasia ➡️|11-08-2017 02:21:30||2potus|3
218|219|rt @scavino45: president trump arrives at national assembly. #potusinasia🇺🇸🇰🇷 |11-08-2017 02:11:12||2potus|0
219|220|rt @flotus: thank you for wonderful welcome president moon &amp; first lady kim and people of republic of korea 🇰🇷 |11-08-2017 01:07:43||2potus|0
220|221|rt @realdonaldtrump: getting ready to make a major speech to the national assembly here in south korea, then will be headed to china where…|11-08-2017 01:01:23||2potus|3
221|222|rt @thebluehousekr: &lt;도널드 트럼프 대통령 국빈만찬&gt; 서늘해진 가을밤 청와대 영빈관에는 한미 양국의 소중한 손님 120여명이 모였습니다. 청와대에서 열리는 마지막 환영 행사인 국빈만찬에 참석하기 위해서입니다. |11-08-2017 00:28:34||2potus|3
222|223|rt @realdonaldtrump: thank you to all americans who participated in nat'l rx drug take back day. a record amount of drugs collected &amp; dispo…|11-08-2017 00:28:12||2potus|1
223|224|rt @scavino45: .@potus @realdonaldtrump remarks earlier today at the @thebluehousekr with president @moonriver365. #potusinasia🇺🇸🇰🇷 |11-07-2017 15:30:14||2potus|6
224|225|rt @scavino45: beautiful entertainment after an incredible state dinner, hosted by south korea’s president moon and madam kim. #potusinasia…|11-07-2017 15:30:09||2potus|0
225|226|rt @realdonaldtrump: franklin, such a great photo. happy 99th birthday to your father, @billygraham! |11-07-2017 14:32:28||2potus|3
226|227|rt @scavino45: 🚨happening now:@potus @realdonaldtrump remarks and toast at state dinner in south korea. #potusinasia🇺🇸🇰🇷 |11-07-2017 13:49:54||2potus|6
227|228|rt @realdonaldtrump: thank you to president moon of south korea for the beautiful welcoming ceremony. it will always be remembered. |11-07-2017 11:09:35||2potus|0
228|229|rt @realdonaldtrump: ....is making. working very hard on tax cuts for the middle class, companies and jobs!|11-07-2017 11:09:21|...|2potus|7
229|230|rt @realdonaldtrump: stock market hit yet another all-time record high yesterday. there is great confidence in the moves that my administra…|11-07-2017 11:09:20||2potus|3
230|231|rt @realdonaldtrump: it was my great honor to have lunch with our incredible u.s. and rok troops at camp humphreys, in south korea. 🇺🇸🇰🇷 ht…|11-07-2017 11:09:17||2potus|3
231|232|rt @scavino45: 🚨happening now:@potus @realdonaldtrump &amp; president moon of south korea hosting a joint press conference @ the blue house.…|11-07-2017 11:08:12||2potus|6
232|233|rt @scavino45: .@potus @realdonaldtrump and @flotus melania sign guest book at the blue house after a beautiful welcoming ceremony. #potus…|11-07-2017 11:08:07||2potus|6
233|234|rt @scavino45: .@potus @realdonaldtrump arrives in seoul, south korea...where potus &amp; team will have bilateral mtgs w/ president moon. #pot…|11-07-2017 11:08:05|...|2potus|6
234|235|rt @scavino45: president @realdonaldtrump makes remarks at the general maxwell d. taylor operations center in south korea. #potusinasia 🇺🇸…|11-07-2017 11:07:58||2potus|0
235|236|rt @scavino45: president @realdonaldtrump speaks to troops at camp humphreys in south korea, after a great lunch!#potusinasia 🇺🇸🇰🇷 |11-07-2017 11:07:55||2potus|0
236|237|rt @scavino45: .@potus @realdonaldtrump arrives for lunch with troops at camp humphreys in south korea. #potusinasia 🇺🇸🇰🇷 |11-07-2017 11:07:50||2potus|6
237|238|rt @scavino45: 🚨happening now:@potus @realdonaldtrump having lunch with u.s. and rok troops at camp humphreys in south korea. #potusinasia…|11-07-2017 11:07:47||2potus|6
238|239|rt @scavino45: #potusinasia #usa🇺🇸#southkorea🇰🇷 |11-07-2017 11:07:44||2potus|6
239|240|rt @scavino45: .@whitehouse photographer, shea craighead taking photos of south korea from above. #potusinasia |11-07-2017 11:07:42||2potus|6
240|241|rt @scavino45: .@potus @realdonaldtrump and @flotus melania - wheels down in south korea🇰🇷#potusinasia |11-07-2017 11:07:31||2potus|6
241|242|rt @presssec: view of mt. fuji from air force 1 this morning en route to south korea. #potusinasia |11-07-2017 11:05:59||2potus|3
242|243|rt @presssec: arrival ceremony at the blue house in south korea and guest book signing. #potusinasia |11-07-2017 11:05:55||2potus|3
243|244|rt @scavino45: president moon of south korea makes remarks to troops after president @realdonaldtrump at camp humphreys. #potusinasia 🇺🇸🇰🇷…|11-07-2017 11:05:52||2potus|0
244|245|rt @presssec: .@potus dines with our troops at camp humphreys in south korea. #loveourtroops! |11-07-2017 11:05:44||2potus|8
245|246|rt @realdonaldtrump: my visit to japan and friendship with pm abe will yield many benefits, for our great country. massive military &amp; energ…|11-07-2017 01:06:04||2potus|1
246|247|rt @realdonaldtrump: getting ready to leave for south korea and meetings with president moon, a fine gentleman. we will figure it all out!|11-07-2017 01:05:58||2potus|0
247|248|rt @realdonaldtrump: i have great confidence in king salman and the crown prince of saudi arabia, they know exactly what they are doing....|11-07-2017 01:05:54|...|2potus|3
248|249|rt @realdonaldtrump: #usa🇺🇸 #japan🇯🇵 |11-06-2017 13:10:13||2potus|3
249|250|rt @realdonaldtrump: ...americans do what we do best: we pull together. we join hands. we lock arms and through the tears and the sadness,…|11-06-2017 05:13:43|...|2potus|3
250|251|rt @realdonaldtrump: may god be w/ the people of sutherland springs, texas. the fbi &amp; law enforcement are on the scene. i am monitoring the…|11-05-2017 20:10:23||2potus|1
251|252|rt @flotus: wonderful visit w mrs. abe today! enjoyed conversation over tea &amp; the cultural presentation on the history of pearls. #flotusin…|11-05-2017 06:49:35||2potus|1
252|253|rt @realdonaldtrump: playing golf with prime minister abe and hideki matsuyama, two wonderful people! |11-05-2017 06:48:49||2potus|3
253|254|rt @stephgrisham45: now: @flotus having tea w mrs. abe. next up, cultural event at mikimoto in tokyo, japan. 🇺🇸🇯🇵|11-05-2017 04:16:11||2potus|3
254|255|rt @scavino45: donald and shinzomake alliance even greaterkasumigaseki country clubkawagoe, saitama, japan🇺🇸🇯🇵#potusinasia 🎥 |11-05-2017 03:36:59||2potus|6
255|256|rt @pacificcommand: “our alliance is a testament to the transformative power of freedom.” - @potus about the long-standing #japan &amp; us frie…|11-05-2017 03:36:46||2potus|1
256|257|rt @pacificcommand: “#usa!” shouts the troops in yokota, #japan as @potus starts talk with military service members. #potusinasia |11-05-2017 03:36:41||2potus|8
257|258|rt @pacificcommand: happening now: @potus steps off air force one in #japan for troop event! follow @deptofdefense for #periscope! #potusin…|11-05-2017 03:36:39||2potus|8
258|259|rt @realdonaldtrump: just gave a speech to the great men and women at yokota air base in tokyo, japan. leaving to see prime minister abe. h…|11-05-2017 03:35:19||2potus|3
259|260|rt @realdonaldtrump: i am landing shortly. can’t wait to be with our great military. see you soon! |11-05-2017 00:44:43||2potus|3
260|261|rt @realdonaldtrump: thank you to our great military/veterans and @pacificcommand.remember #pearlharbor. remember the @ussarizona!a day…|11-04-2017 22:09:34||2potus|3
261|262|rt @realdonaldtrump: thank you for such a beautiful welcome hawaii. my great honor to visit @pacificcommand upon arrival. heading to pearl…|11-04-2017 03:15:26||2potus|3
262|263|rt @realdonaldtrump: great tax cut rollout today. the lobbyists are storming capital hill, but the republicans will hold strong and do what…|11-03-2017 00:07:38||2potus|7
263|264|rt @realdonaldtrump: today, it was my pleasure and great honor to announce my nomination of jerome powell to be the next chairman of the @f…|11-02-2017 22:40:50||2potus|3
264|265|rt @realdonaldtrump: broadcom's move to america=$20 billion of annual rev into u.s.a., $3+ billion/yr. in research/engineering &amp; $6 billion…|11-02-2017 20:33:39||2potus|1
265|266|rt @realdonaldtrump: today, we are thrilled to welcome @broadcom ceo hock tan to the wh to announce he is moving their hq’s from singapore…|11-02-2017 20:03:53||2potus|3
266|267|rt @realdonaldtrump: congress must end chain migration so that we can have a system that is security based! we need to make america safe! #…|11-02-2017 19:57:46||2potus|2
267|268|rt @realdonaldtrump: i am calling on congress to terminate the diversity visa lottery program that presents significant vulnerabilities to…|11-02-2017 19:57:42||2potus|3
268|269|rt @realdonaldtrump: congratulations to the houston @astros, 2017 #worldseries champions⚾️#houstonstrong #earnhistory |11-02-2017 19:57:40||2potus|3
269|270|rt @realdonaldtrump: nyc terrorist was happy as he asked to hang isis flag in his hospital room. he killed 8 people, badly injured 12. shou…|11-02-2017 03:45:18||2potus|3
270|271|rt @surgeon_general: 'the opioid crisis is pressing and personal' #drugcommission @govchristie @pjk4brainhealth @secshulkin |11-02-2017 03:27:42||2potus|3
271|272|rt @vp: briefed at @cia by top officials. thanked the men &amp; women of the cia for their service in defending the u.s people &amp; our freedoms e…|11-02-2017 03:27:15||2potus|1
272|273|rt @realdonaldtrump: great mtg w/ @cabinet today. tomorrow, i will be announcing the new head of the fed. i think you will be extremely imp…|11-02-2017 03:27:06||2potus|3
273|274|rt @realdonaldtrump: the united states will be immediately implementing much tougher extreme vetting procedures. the safety of our citizens…|11-02-2017 03:27:02||2potus|3
